Participant_Num	Frame_Num	Condition	Fixation_Num	Pupil_Size	Fixation_Time	Trial	Word_pred
9	25	4	5	3	333.5	31	0
9	26	1	1	3	249.9	23	0.05
9	26	1	2	3	1399.5	23	0.05
9	26	1	3	3	213.4	23	0.05
9	26	1	4	3	399.9	23	0.05
9	26	1	5	3	83.2	23	0.05
9	27	2	1	NA	NA	25	0
9	27	2	2	NA	450.7	25	0
9	27	2	3	NA	433.6	25	0
9	27	2	4	NA	200	25	0
9	27	2	5	NA	499.8	25	0
9	28	3	1	3.1	266.9	20	0
9	28	3	2	3.1	566.4	20	0
9	28	3	3	NA	166.6	20	0
9	28	3	4	NA	966.6	20	0
9	28	3	5	NA	249.6	20	0
9	29	4	1	3.2	199.9	2	0
9	29	4	2	3.2	100	2	0
9	29	4	3	3.3	233.2	2	0
9	29	4	4	3.4	250	2	0
9	29	4	5	3.2	NA	2	0
9	30	1	1	NA	533.1	1	0.5
9	30	1	2	NA	316.5	1	0.5
9	30	1	3	NA	650.1	1	0.5
9	30	1	4	NA	199.6	1	0.5
9	30	1	5	NA	249.9	1	0.5
9	31	2	1	3.3	317	3	0
9	31	2	2	3.3	233.3	3	0
9	31	2	3	3.3	199.9	3	0
9	31	2	4	NA	NA	3	0
9	31	2	5	NA	666.4	3	0
9	32	3	1	3.2	334	12	0.35
9	32	3	2	3.2	366.6	12	0.35
9	32	3	3	NA	233.2	12	0.35
9	32	3	4	NA	266.5	12	0.35
9	32	3	5	NA	283.3	12	0.35
9	33	4	1	3.2	149.8	5	0
9	33	4	2	3.3	NA	5	0
9	33	4	3	NA	NA	5	0
9	33	4	4	NA	NA	5	0
9	33	4	5	NA	666.5	5	0
9	34	1	1	3.1	NA	28	0.2
9	34	1	2	3.1	149.9	28	0.2
9	34	1	3	3	233.2	28	0.2
9	34	1	4	NA	NA	28	0.2
9	34	1	5	NA	316.3	28	0.2
9	35	2	1	NA	NA	35	0.1
9	35	2	2	NA	NA	35	0.1
9	35	2	3	NA	216.4	35	0.1
9	35	2	4	NA	NA	35	0.1
9	35	2	5	NA	NA	35	0.1
9	36	3	1	3	333.3	13	0.05
9	36	3	2	3	412.8	13	0.05
9	36	3	3	NA	NA	13	0.05
9	36	3	4	NA	483.7	13	0.05
9	36	3	5	NA	NA	13	0.05
9	37	4	1	3	NA	36	0.05
9	37	4	2	2.9	NA	36	0.05
9	37	4	3	3	NA	36	0.05
9	37	4	4	3.1	850.4	36	0.05
9	37	4	5	NA	183.3	36	0.05
9	38	1	1	3.2	283.1	6	0.1
9	38	1	2	3.2	533.1	6	0.1
9	38	1	3	3.2	NA	6	0.1
9	38	1	4	3.2	149.9	6	0.1
9	38	1	5	3.2	NA	6	0.1
9	39	2	1	NA	166.5	30	0.35
9	39	2	2	NA	249.9	30	0.35
9	39	2	3	NA	199.9	30	0.35
9	39	2	4	NA	NA	30	0.35
9	39	2	5	NA	NA	30	0.35
9	40	3	1	3	NA	14	0.1
9	40	3	2	3	299.8	14	0.1
9	40	3	3	3.1	NA	14	0.1
9	40	3	4	NA	NA	14	0.1
9	40	3	5	NA	200	14	0.1
9	41	4	1	3.3	499.7	14	0.15
9	41	4	2	3.3	NA	14	0.15
9	41	4	3	3.3	183.5	14	0.15
9	41	4	4	NA	433.2	14	0.15
9	41	4	5	NA	NA	14	0.15
9	42	1	1	3.4	NA	22	0
9	42	1	2	3.3	182.9	22	0
9	42	1	3	3.3	416.6	22	0
9	42	1	4	3.3	200.1	22	0
9	42	1	5	NA	266.2	22	0
9	43	2	1	NA	583.1	1	0.25
9	43	2	2	NA	349.9	1	0.25
9	43	2	3	NA	216.6	1	0.25
9	43	2	4	NA	NA	1	0.25
9	43	2	5	NA	200	1	0.25
9	44	3	1	3.3	100	35	0
9	44	3	2	3.2	466.5	35	0
9	44	3	3	3.3	NA	35	0
9	44	3	4	NA	233.1	35	0
9	44	3	5	NA	383.3	35	0
9	45	4	1	3.2	149.3	38	0
9	45	4	2	3.2	249.9	38	0
9	45	4	3	NA	283.1	38	0
9	45	4	4	NA	250.1	38	0
9	45	4	5	NA	216.7	38	0
9	46	1	1	NA	NA	11	0.3
9	46	1	2	NA	NA	11	0.3
9	46	1	3	NA	NA	11	0.3
9	46	1	4	NA	249.8	11	0.3
9	46	1	5	NA	216.5	11	0.3
9	47	2	1	3.2	NA	27	0
9	47	2	2	3.2	NA	27	0
9	47	2	3	3.2	NA	27	0
9	47	2	4	NA	366.5	27	0
9	47	2	5	NA	NA	27	0
9	48	3	1	3.3	NA	19	0.1
9	48	3	2	3.2	217.7	19	0.1
9	48	3	3	3.2	199.9	19	0.1
9	48	3	4	NA	233.3	19	0.1
9	48	3	5	NA	NA	19	0.1
9	49	4	1	3.3	213.7	25	0.1
9	49	4	2	3.4	366.5	25	0.1
9	49	4	3	3.4	266.6	25	0.1
9	49	4	4	NA	449.7	25	0.1
9	49	4	5	NA	383.3	25	0.1
9	50	1	1	3.3	483.2	3	0.9
9	50	1	2	3.3	299.8	3	0.9
9	50	1	3	3.4	282.1	3	0.9
9	50	1	4	3.4	283.2	3	0.9
9	50	1	5	3.3	233.3	3	0.9
9	51	2	1	3.2	533.9	16	0.9
9	51	2	2	3.3	200.3	16	0.9
9	51	2	3	3.4	NA	16	0.9
9	51	2	4	3.4	299.9	16	0.9
9	51	2	5	3.3	216.6	16	0.9
9	52	3	1	3.3	283.1	6	0.65
9	52	3	2	3.3	266.7	6	0.65
9	52	3	3	3.4	499.9	6	0.65
9	52	3	4	NA	216.5	6	0.65
9	52	3	5	NA	416.4	6	0.65
9	53	4	1	NA	199.9	39	0.1
9	53	4	2	NA	549.8	39	0.1
9	53	4	3	NA	416.5	39	0.1
9	53	4	4	NA	433.4	39	0.1
9	53	4	5	NA	283.2	39	0.1
9	54	1	1	3.4	NA	2	0.95
9	54	1	2	3.4	266.6	2	0.95
9	54	1	3	3.3	433.1	2	0.95
9	54	1	4	3.3	249.5	2	0.95
9	54	1	5	NA	199.9	2	0.95
9	55	2	1	3.4	516.7	8	0
9	55	2	2	3.4	383.3	8	0
9	55	2	3	3.4	183.4	8	0
9	55	2	4	3.5	216.6	8	0
9	55	2	5	3.4	733.1	8	0
9	56	3	1	3.1	733	21	0.6
9	56	3	2	3.2	182.8	21	0.6
9	56	3	3	3.3	NA	21	0.6
9	56	3	4	3.3	783.1	21	0.6
9	56	3	5	3.2	266.6	21	0.6
9	57	4	1	3.4	150	17	0.4
9	57	4	2	3.3	166.6	17	0.4
9	57	4	3	3.3	183.3	17	0.4
9	57	4	4	NA	83.3	17	0.4
9	57	4	5	NA	316.7	17	0.4
9	58	1	1	3.2	333.2	20	0.65
9	58	1	2	3.3	333.2	20	0.65
9	58	1	3	3.3	199.5	20	0.65
9	58	1	4	3.4	300	20	0.65
9	58	1	5	3.3	266.2	20	0.65
9	59	2	1	3.3	NA	31	0.8
9	59	2	2	3.2	366	31	0.8
9	59	2	3	3.2	283.2	31	0.8
9	59	2	4	3.3	266.6	31	0.8
9	59	2	5	NA	83.5	31	0.8
9	60	3	1	NA	566.2	29	0.1
9	60	3	2	NA	266.6	29	0.1
9	60	3	3	NA	299.8	29	0.1
9	60	3	4	NA	100.6	29	0.1
9	60	3	5	NA	83.3	29	0.1
9	61	4	1	3.3	317.6	33	0.05
9	61	4	2	3.3	249.9	33	0.05
9	61	4	3	3.3	NA	33	0.05
9	61	4	4	3.3	666.4	33	0.05
9	61	4	5	3.3	249.8	33	0.05
9	62	1	1	NA	216.6	34	0
9	62	1	2	NA	549.5	34	0
9	62	1	3	NA	483.1	34	0
9	62	1	4	NA	233.2	34	0
9	62	1	5	NA	333.2	34	0
9	63	2	1	3.5	483.7	30	0.15
9	63	2	2	3.4	366.5	30	0.15
9	63	2	3	3.4	333.3	30	0.15
9	63	2	4	NA	133.3	30	0.15
9	63	2	5	NA	233.2	30	0.15
9	64	3	1	3.4	233.1	28	0
9	64	3	2	3.3	133.1	28	0
9	64	3	3	3.3	433.2	28	0
9	64	3	4	NA	416.5	28	0
9	64	3	5	NA	266.5	28	0
9	65	4	1	3.3	599.8	32	0
9	65	4	2	3.4	549.8	32	0
9	65	4	3	3.4	583.1	32	0
9	65	4	4	NA	816.5	32	0
9	65	4	5	NA	832.2	32	0
9	66	1	1	3.2	616.5	12	0.15
9	66	1	2	3.2	83.3	12	0.15
9	66	1	3	3.2	149.7	12	0.15
9	66	1	4	3.3	683	12	0.15
9	66	1	5	3.2	349	12	0.15
9	67	2	1	3.4	816.7	9	0.05
9	67	2	2	3.3	182.9	9	0.05
9	67	2	3	3.4	1432.8	9	0.05
9	67	2	4	NA	816.2	9	0.05
9	67	2	5	NA	NA	9	0.05
9	68	3	1	3.5	1066.6	5	0.05
9	68	3	2	3.5	899.7	5	0.05
9	68	3	3	3.5	866.3	5	0.05
9	68	3	4	3.5	NA	5	0.05
9	68	3	5	NA	166.5	5	0.05
9	69	4	1	NA	316.6	40	0
9	69	4	2	NA	1332.8	40	0
9	69	4	3	NA	NA	40	0
9	69	4	4	NA	266.5	40	0
9	69	4	5	NA	466.5	40	0
9	70	1	1	NA	783.1	4	0.3
9	70	1	2	NA	NA	4	0.3
9	70	1	3	NA	2865.6	4	0.3
9	70	1	4	NA	82.9	4	0.3
9	70	1	5	NA	199.9	4	0.3
9	71	2	1	3.2	NA	13	0.05
9	71	2	2	3.2	150	13	0.05
9	71	2	3	3.3	683.1	13	0.05
9	71	2	4	3.3	199.9	13	0.05
9	71	2	5	NA	116.6	13	0.05
9	72	3	1	3.2	266.6	10	0.6
9	72	3	2	3.2	NA	10	0.6
9	72	3	3	3.3	566.2	10	0.6
9	72	3	4	NA	NA	10	0.6
9	72	3	5	NA	932.6	10	0.6
9	73	4	1	3.5	799.6	37	0
9	73	4	2	3.3	349.9	37	0
9	73	4	3	3.3	199.9	37	0
9	73	4	4	3.3	1499.4	37	0
9	73	4	5	3.3	583.1	37	0
9	74	1	1	NA	549.7	7	0
9	74	1	2	NA	832.9	7	0
9	74	1	3	NA	500.1	7	0
9	74	1	4	NA	999.8	7	0
9	74	1	5	NA	433.1	7	0
9	75	2	1	3.2	266.6	36	0.45
9	75	2	2	3.2	466.5	36	0.45
9	75	2	3	3.3	883	36	0.45
9	75	2	4	3.2	616.9	36	0.45
9	75	2	5	3.2	1966.1	36	0.45
9	76	3	1	3.5	216.6	24	0
9	76	3	2	3.5	183.3	24	0
9	76	3	3	3.4	NA	24	0
9	76	3	4	3.5	NA	24	0
9	76	3	5	NA	716.3	24	0
9	77	4	1	3.2	216.6	15	0
9	77	4	2	3.2	416.5	15	0
9	77	4	3	3.3	582.8	15	0
9	77	4	4	3.3	549.9	15	0
9	77	4	5	3.2	366.6	15	0
9	78	1	1	3.3	466.4	26	0.05
9	78	1	2	3.2	749.7	26	0.05
9	78	1	3	3.2	NA	26	0.05
9	78	1	4	3.3	749.7	26	0.05
9	78	1	5	3.2	533.9	26	0.05
9	79	2	1	3.2	349.6	18	0.1
9	79	2	2	3.2	566.6	18	0.1
9	79	2	3	NA	483.1	18	0.1
9	79	2	4	NA	700.3	18	0.1
9	79	2	5	NA	149.8	18	0.1
9	80	3	1	3.2	1049.6	23	0.6
9	80	3	2	3.2	849.7	23	0.6
9	80	3	3	NA	316.5	23	0.6
9	80	3	4	NA	466.5	23	0.6
9	80	3	5	NA	516.8	23	0.6
10	1	1	1	NA	449.8	28	0
10	1	1	2	NA	216.7	28	0
10	1	1	3	NA	83.4	28	0
10	1	1	4	NA	333.2	28	0
10	1	1	5	NA	517.2	28	0
10	2	2	1	2.8	549	16	0.2
10	2	2	2	NA	383.2	16	0.2
10	2	2	3	NA	249.9	16	0.2
10	2	2	4	NA	468.3	16	0.2
10	2	2	5	NA	283.3	16	0.2
10	3	3	1	2.8	933.2	36	0.2
10	3	3	2	2.9	649.7	36	0.2
10	3	3	3	2.9	83.4	36	0.2
10	3	3	4	2.9	NA	36	0.2
10	3	3	5	2.9	316.6	36	0.2
10	4	4	1	2.7	216.3	6	0
10	4	4	2	2.8	216.6	6	0
10	4	4	3	2.9	150	6	0
10	4	4	4	2.9	882.9	6	0
10	4	4	5	2.8	283.6	6	0
10	5	1	1	2.8	483.2	29	0.4
10	5	1	2	2.7	283.2	29	0.4
10	5	1	3	2.9	166.6	29	0.4
10	5	1	4	2.8	233.3	29	0.4
10	5	1	5	NA	599.7	29	0.4
10	6	2	1	2.8	249.7	23	0.95
10	6	2	2	2.8	682.6	23	0.95
10	6	2	3	2.8	199.8	23	0.95
10	6	2	4	NA	316	23	0.95
10	6	2	5	NA	200	23	0.95
10	7	3	1	2.8	782.7	31	0
10	7	3	2	2.8	449.9	31	0
10	7	3	3	2.8	783	31	0
10	7	3	4	2.8	NA	31	0
10	7	3	5	NA	100	31	0
10	8	4	1	2.7	266.7	39	0.5
10	8	4	2	2.9	117	39	0.5
10	8	4	3	2.9	216.6	39	0.5
10	8	4	4	2.8	683.5	39	0.5
10	8	4	5	2.9	333.2	39	0.5
10	9	1	1	2.7	299.9	32	0
10	9	1	2	2.7	267	32	0
10	9	1	3	2.6	633	32	0
10	9	1	4	2.6	NA	32	0
10	9	1	5	2.7	NA	32	0
10	10	2	1	2.7	582.7	21	0.7
10	10	2	2	2.7	NA	21	0.7
10	10	2	3	2.7	366.5	21	0.7
10	10	2	4	NA	1432.8	21	0.7
10	10	2	5	NA	433	21	0.7
10	11	3	1	2.6	NA	12	0.6
10	11	3	2	2.6	216.5	12	0.6
10	11	3	3	2.7	149.9	12	0.6
10	11	3	4	2.8	283.2	12	0.6
10	11	3	5	2.6	533.5	12	0.6
10	12	4	1	2.8	150.3	18	0.3
10	12	4	2	2.8	166.5	18	0.3
10	12	4	3	2.9	NA	18	0.3
10	12	4	4	NA	149.9	18	0.3
10	12	4	5	NA	NA	18	0.3
10	13	1	1	NA	366.5	35	0.15
10	13	1	2	NA	233.2	35	0.15
10	13	1	3	NA	166.5	35	0.15
10	13	1	4	NA	383.2	35	0.15
10	13	1	5	NA	NA	35	0.15
10	14	2	1	3	116.8	33	0.4
10	14	2	2	2.9	250.3	33	0.4
10	14	2	3	2.9	100.1	33	0.4
10	14	2	4	2.9	133.3	33	0.4
10	14	2	5	2.9	NA	33	0.4
10	15	3	1	2.8	383.2	38	0
10	15	3	2	2.8	449.6	38	0
10	15	3	3	2.7	566.5	38	0
10	15	3	4	2.8	383.2	38	0
10	15	3	5	NA	149.9	38	0
10	16	4	1	2.8	99.7	8	0
10	16	4	2	2.8	383.2	8	0
10	16	4	3	2.8	683.1	8	0
10	16	4	4	2.7	NA	8	0
10	16	4	5	2.8	733.1	8	0
10	17	1	1	2.6	116.6	27	0
10	17	1	2	2.6	350	27	0
10	17	1	3	2.5	449.8	27	0
10	17	1	4	2.5	650	27	0
10	17	1	5	2.6	383.2	27	0
10	18	2	1	2.9	100	5	0.3
10	18	2	2	2.8	116.6	5	0.3
10	18	2	3	2.8	99.9	5	0.3
10	18	2	4	2.8	433.1	5	0.3
10	18	2	5	2.8	183.3	5	0.3
10	19	3	1	2.6	183.3	25	0.8
10	19	3	2	2.6	183.3	25	0.8
10	19	3	3	2.7	233.2	25	0.8
10	19	3	4	2.7	399.8	25	0.8
10	19	3	5	2.6	1033.3	25	0.8
10	20	4	1	2.8	166.7	13	0.05
10	20	4	2	2.8	249.9	13	0.05
10	20	4	3	2.8	833.1	13	0.05
10	20	4	4	2.8	583.2	13	0.05
10	20	4	5	2.8	150	13	0.05
10	21	1	1	NA	NA	37	0
10	21	1	2	NA	433.2	37	0
10	21	1	3	NA	516.5	37	0
10	21	1	4	NA	633.1	37	0
10	21	1	5	NA	249.9	37	0
10	22	2	1	2.7	266.6	26	0.45
10	22	2	2	2.7	216.6	26	0.45
10	22	2	3	2.7	316.9	26	0.45
10	22	2	4	2.6	200.1	26	0.45
10	22	2	5	2.7	366.6	26	0.45
10	23	3	1	2.6	183.7	7	0.15
10	23	3	2	2.7	132.9	7	0.15
10	23	3	3	2.8	133.2	7	0.15
10	23	3	4	2.8	549.8	7	0.15
10	23	3	5	2.7	166.9	7	0.15
10	24	3	1	2.7	133.3	15	0
10	24	3	2	2.7	116.7	15	0
10	24	3	3	2.7	183.3	15	0
10	24	3	4	2.7	249.9	15	0
10	24	3	5	2.7	133.3	15	0
10	25	1	1	NA	NA	19	0
10	25	1	2	NA	316.5	19	0
10	25	1	3	NA	166.6	19	0
10	25	1	4	NA	335.6	19	0
10	25	1	5	NA	516.5	19	0
10	26	2	1	2.7	333.3	24	0.05
10	26	2	2	2.7	166.7	24	0.05
10	26	2	3	2.7	382.8	24	0.05
10	26	2	4	2.7	349.8	24	0.05
10	26	2	5	2.7	232.9	24	0.05
10	27	3	1	2.9	183	3	0
10	27	3	2	3	99.4	3	0
10	27	3	3	2.9	233.2	3	0
10	27	3	4	2.8	283.3	3	0
10	27	3	5	3	283.5	3	0
10	28	4	1	2.9	399.8	17	0
10	28	4	2	2.9	399.9	17	0
10	28	4	3	3	199.9	17	0
10	28	4	4	2.9	216.5	17	0
10	28	4	5	2.9	833	17	0
10	29	1	1	2.7	283.3	34	0
10	29	1	2	2.7	149.9	34	0
10	29	1	3	2.7	366.4	34	0
10	29	1	4	2.7	616.5	34	0
10	29	1	5	2.7	NA	34	0
10	30	2	1	2.9	983	22	0.5
10	30	2	2	2.8	533.1	22	0.5
10	30	2	3	2.9	283.2	22	0.5
10	30	2	4	2.8	166.5	22	0.5
10	30	2	5	2.8	616.5	22	0.5
10	31	3	1	2.8	216.5	4	0
10	31	3	2	2.8	NA	4	0
10	31	3	3	2.8	250.4	4	0
10	31	3	4	2.8	316.5	4	0
10	31	3	5	2.8	233.2	4	0
10	32	4	1	2.9	366.6	40	0.35
10	32	4	2	2.9	133.3	40	0.35
10	32	4	3	2.7	399.3	40	0.35
10	32	4	4	2.7	749.7	40	0.35
10	32	4	5	2.9	150	40	0.35
10	33	1	1	2.9	316.5	20	0
10	33	1	2	2.9	683.1	20	0
10	33	1	3	2.9	NA	20	0
10	33	1	4	2.9	333.1	20	0
10	33	1	5	2.9	NA	20	0
10	34	2	1	2.7	383.3	11	0.2
10	34	2	2	2.8	716.5	11	0.2
10	34	2	3	2.9	383.1	11	0.2
10	34	2	4	2.9	350	11	0.2
10	34	2	5	2.8	383.2	11	0.2
10	35	3	1	2.7	350.3	10	0.1
10	35	3	2	2.6	116.6	10	0.1
10	35	3	3	2.7	NA	10	0.1
10	35	3	4	NA	183.2	10	0.1
10	35	3	5	NA	416.5	10	0.1
10	36	4	1	2.9	233.7	9	0.05
10	36	4	2	2.9	316.5	9	0.05
10	36	4	3	2.9	749.6	9	0.05
10	36	4	4	2.9	449.7	9	0.05
10	36	4	5	2.9	316.5	9	0.05
10	37	1	1	NA	249.5	2	0.05
10	37	1	2	NA	NA	2	0.05
10	37	1	3	NA	449.9	2	0.05
10	37	1	4	NA	116.7	2	0.05
10	37	1	5	NA	216.6	2	0.05
10	38	2	1	2.8	599.8	14	0.1
10	38	2	2	2.9	216.6	14	0.1
10	38	2	3	2.9	166.6	14	0.1
10	38	2	4	2.8	400.2	14	0.1
10	38	2	5	2.9	349.8	14	0.1
10	39	3	1	2.6	416.5	30	0.35
10	39	3	2	2.6	200	30	0.35
10	39	3	3	2.6	616.4	30	0.35
10	39	3	4	NA	266.7	30	0.35
10	39	3	5	NA	532.9	30	0.35
10	40	4	1	2.8	233.2	1	0.1
10	40	4	2	2.8	383.5	1	0.1
10	40	4	3	2.8	466.4	1	0.1
10	40	4	4	2.8	633.4	1	0.1
10	40	4	5	2.8	599.4	1	0.1
10	41	1	1	2.7	333.2	24	0.15
10	41	1	2	2.7	383.2	24	0.15
10	41	1	3	2.7	366.5	24	0.15
10	41	1	4	2.8	716.3	24	0.15
10	41	1	5	NA	200	24	0.15
10	42	2	1	2.8	216.6	37	0
10	42	2	2	2.7	366.8	37	0
10	42	2	3	NA	149.7	37	0
10	42	2	4	NA	366.2	37	0
10	42	2	5	NA	NA	37	0
10	43	3	1	2.6	199.9	29	0.25
10	43	3	2	2.7	100	29	0.25
10	43	3	3	NA	83.3	29	0.25
10	43	3	4	NA	532.9	29	0.25
10	43	3	5	NA	533.1	29	0.25
10	44	4	1	2.7	249.9	27	0
10	44	4	2	NA	NA	27	0
10	44	4	3	NA	882.9	27	0
10	44	4	4	NA	150.3	27	0
10	44	4	5	NA	316.7	27	0
10	45	1	1	2.6	383.2	38	0
10	45	1	2	2.6	366.5	38	0
10	45	1	3	2.6	NA	38	0
10	45	1	4	2.5	466.5	38	0
10	45	1	5	2.6	NA	38	0
10	46	2	1	2.8	449.8	30	0.3
10	46	2	2	2.8	436.2	30	0.3
10	46	2	3	2.7	633.1	30	0.3
10	46	2	4	2.7	649.8	30	0.3
10	46	2	5	NA	549.4	30	0.3
10	47	3	1	2.7	899.8	11	0
10	47	3	2	2.8	NA	11	0
10	47	3	3	2.8	349.9	11	0
10	47	3	4	2.8	133	11	0
10	47	3	5	2.8	399.9	11	0
10	48	4	1	2.6	NA	9	0.1
10	48	4	2	2.7	433.3	9	0.1
10	48	4	3	2.8	399.8	9	0.1
10	48	4	4	2.8	314.4	9	0.1
10	48	4	5	2.7	283.2	9	0.1
10	49	1	1	2.8	NA	23	0.1
10	49	1	2	2.8	418.4	23	0.1
10	49	1	3	NA	NA	23	0.1
10	49	1	4	NA	149.5	23	0.1
10	49	1	5	NA	233.2	23	0.1
10	50	2	1	2.7	NA	22	0.9
10	50	2	2	2.7	82.9	22	0.9
10	50	2	3	2.7	150	22	0.9
10	50	2	4	2.7	199.9	22	0.9
10	50	2	5	2.7	199.9	22	0.9
10	51	1	1	2.8	NA	1	0.9
10	51	1	2	2.8	NA	1	0.9
10	51	1	3	NA	333.5	1	0.9
10	51	1	4	NA	367.6	1	0.9
10	51	1	5	NA	316.4	1	0.9
10	52	4	1	2.7	483.2	16	0.65
10	52	4	2	2.8	483.2	16	0.65
10	52	4	3	2.8	533.2	16	0.65
10	52	4	4	2.8	NA	16	0.65
10	52	4	5	NA	249.9	16	0.65
10	53	1	1	2.8	NA	26	0.1
10	53	1	2	2.8	NA	26	0.1
10	53	1	3	2.8	NA	26	0.1
10	53	1	4	2.8	266.5	26	0.1
10	53	1	5	2.8	NA	26	0.1
10	54	2	1	2.8	216.6	2	0.95
10	54	2	2	2.7	249.9	2	0.95
10	54	2	3	2.8	166.6	2	0.95
10	54	2	4	NA	NA	2	0.95
10	54	2	5	NA	183.1	2	0.95
10	55	3	1	2.6	349.8	17	0
10	55	3	2	2.6	400.3	17	0
10	55	3	3	2.6	233.2	17	0
10	55	3	4	2.6	366.7	17	0
10	55	3	5	2.6	NA	17	0
10	56	4	1	2.7	NA	19	0.6
10	56	4	2	2.7	349.9	19	0.6
10	56	4	3	2.6	549.8	19	0.6
10	56	4	4	2.7	NA	19	0.6
10	56	4	5	2.7	NA	19	0.6
10	57	1	1	NA	433.2	32	0.4
10	57	1	2	NA	233.7	32	0.4
10	57	1	3	NA	199.9	32	0.4
10	57	1	4	NA	183.3	32	0.4
10	57	1	5	NA	516.4	32	0.4
10	58	2	1	2.7	266.6	13	0.65
10	58	2	2	2.7	NA	13	0.65
10	58	2	3	2.7	NA	13	0.65
10	58	2	4	2.7	NA	13	0.65
10	58	2	5	2.7	583.1	13	0.65
10	59	3	1	2.6	249.9	15	0.8
10	59	3	2	2.6	NA	15	0.8
10	59	3	3	2.6	166.6	15	0.8
10	59	3	4	2.7	NA	15	0.8
10	59	3	5	2.6	250	15	0.8
10	60	4	1	2.8	233.2	6	0.1
10	60	4	2	2.8	166.6	6	0.1
10	60	4	3	2.7	NA	6	0.1
10	60	4	4	2.8	333.3	6	0.1
10	60	4	5	2.8	200.3	6	0.1
10	61	1	1	2.7	183.3	35	0.05
10	61	1	2	2.7	350	35	0.05
10	61	1	3	2.7	NA	35	0.05
10	61	1	4	2.8	NA	35	0.05
10	61	1	5	2.7	433.2	35	0.05
10	62	2	1	2.9	NA	7	0
10	62	2	2	2.9	183.5	7	0
10	62	2	3	2.9	316.6	7	0
10	62	2	4	2.9	249.9	7	0
10	62	2	5	2.9	NA	7	0
10	63	3	1	2.7	283.2	14	0.15
10	63	3	2	2.7	NA	14	0.15
10	63	3	3	2.7	466.5	14	0.15
10	63	3	4	2.7	332.9	14	0.15
10	63	3	5	2.7	NA	14	0.15
10	64	3	1	2.7	283.5	20	0
10	64	3	2	2.7	666.5	20	0
10	64	3	3	2.7	633.2	20	0
10	64	3	4	2.7	NA	20	0
10	64	3	5	2.7	249.9	20	0
10	65	1	1	NA	482.7	36	0
10	65	1	2	NA	300	36	0
10	65	1	3	NA	416.5	36	0
10	65	1	4	NA	632.8	36	0
10	65	1	5	NA	349.9	36	0
10	66	2	1	2.7	NA	3	0.15
10	66	2	2	2.7	NA	3	0.15
10	66	2	3	2.7	333.3	3	0.15
10	66	2	4	2.7	316.4	3	0.15
10	66	2	5	2.7	300	3	0.15
10	67	3	1	2.6	549.8	10	0.05
10	67	3	2	2.7	199.8	10	0.05
10	67	3	3	2.7	583.2	10	0.05
10	67	3	4	2.8	332.8	10	0.05
10	67	3	5	NA	NA	10	0.05
10	68	4	1	2.5	316.6	39	0.05
10	68	4	2	2.5	783.5	39	0.05
10	68	4	3	2.5	333.4	39	0.05
10	68	4	4	2.5	283.3	39	0.05
10	68	4	5	2.5	432.9	39	0.05
10	69	1	1	2.6	533.2	12	0
10	69	1	2	2.5	200.4	12	0
10	69	1	3	2.6	233.2	12	0
10	69	1	4	2.7	NA	12	0
10	69	1	5	2.5	599.8	12	0
10	70	2	1	2.6	199.9	25	0.3
10	70	2	2	2.7	183.2	25	0.3
10	70	2	3	NA	899.6	25	0.3
10	70	2	4	NA	199.9	25	0.3
10	70	2	5	NA	183.2	25	0.3
10	71	3	1	2.7	216.5	28	0.05
10	71	3	2	2.7	532.5	28	0.05
10	71	3	3	2.6	NA	28	0.05
10	71	3	4	2.7	666.4	28	0.05
10	71	3	5	NA	216.6	28	0.05
10	72	4	1	2.8	350.2	31	0.6
10	72	4	2	NA	299.7	31	0.6
10	72	4	3	NA	333.2	31	0.6
10	72	4	4	NA	199.9	31	0.6
10	72	4	5	NA	249.9	31	0.6
10	73	1	1	2.5	449.9	34	0
10	73	1	2	2.6	233.2	34	0
10	73	1	3	2.7	416.5	34	0
10	73	1	4	2.7	382.8	34	0
10	73	1	5	2.6	250	34	0
10	74	2	1	2.7	249.9	8	0
10	74	2	2	2.7	749.7	8	0
10	74	2	3	2.7	749.7	8	0
10	74	2	4	2.8	199.7	8	0
10	74	2	5	NA	199.9	8	0
10	75	3	1	2.7	283.1	18	0.45
10	75	3	2	2.6	466.5	18	0.45
10	75	3	3	2.7	233	18	0.45
10	75	3	4	2.7	233.2	18	0.45
10	75	3	5	2.6	433.2	18	0.45
10	76	4	1	2.6	599.7	21	0
10	76	4	2	2.6	616.4	21	0
10	76	4	3	2.7	266.3	21	0
10	76	4	4	2.7	249.8	21	0
10	76	4	5	2.6	116.6	21	0
10	77	1	1	2.6	499.7	33	0
10	77	1	2	2.5	266.6	33	0
10	77	1	3	2.5	NA	33	0
10	77	1	4	2.5	116.5	33	0
10	77	1	5	NA	450.1	33	0
10	78	2	1	2.9	449.9	5	0.05
10	78	2	2	2.8	83.4	5	0.05
10	78	2	3	2.8	682.9	5	0.05
10	78	2	4	2.9	500	5	0.05
10	78	2	5	2.8	349.8	5	0.05
10	79	3	1	2.5	566.4	40	0.1
10	79	3	2	2.5	250	40	0.1
10	79	3	3	2.5	316.7	40	0.1
10	79	3	4	2.6	266.5	40	0.1
10	79	3	5	NA	583.1	40	0.1
10	80	4	1	2.6	183.3	4	0.6
10	80	4	2	2.7	250.4	4	0.6
10	80	4	3	2.7	383.6	4	0.6
